opening_t,gross_t,losses_t,after_inflow_t,served_t,served_critical_t,closing_t,shortage_t,shortage_critical_t,at,until,year,storage_id,demand_t,critical_demand_t,inventory_t_year,holding_mln
18.12785388127853881278538933,0,0.000,18.12785388127853881278538933,0.2739726027397260273972602740,0.2191780821917808219178082192,17.85388127853881278538812906,0E-28,0E-28,298,299,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04929004816413335835366235398,0.03548883467817601801463689487
17.85388127853881278538812906,0,0.000,17.85388127853881278538812906,0.2739726027397260273972602740,0.2191780821917808219178082192,17.57990867579908675799086879,0E-28,0E-28,299,300,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04853943829361356101832739431,0.03494839557140176393319572390
17.57990867579908675799086879,0,0.000,17.57990867579908675799086879,0.2739726027397260273972602740,0.2191780821917808219178082192,17.30593607305936073059360852,0E-28,0E-28,300,301,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04778882842309376368299243469,0.03440795646462750985175455298
17.30593607305936073059360852,0,0.000,17.30593607305936073059360852,0.2739726027397260273972602740,0.2191780821917808219178082192,17.03196347031963470319634825,0E-28,0E-28,301,302,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04703821855257396634765747502,0.03386751735785325577031338201
17.03196347031963470319634825,0,0.000,17.03196347031963470319634825,0.2739726027397260273972602740,0.2191780821917808219178082192,16.75799086757990867579908798,0E-28,0E-28,302,303,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04628760868205416901232251540,0.03332707825107900168887221109
16.75799086757990867579908798,0,0.000,16.75799086757990867579908798,0.2739726027397260273972602740,0.2191780821917808219178082192,16.48401826484018264840182771,0E-28,0E-28,303,304,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04553699881153437167698755573,0.03278663914430474760743104013
16.48401826484018264840182771,0,0.000,16.48401826484018264840182771,0.04566210045662100456621004567,0.03652968036529680365296803654,16.43835616438356164383561766,0E-29,0E-29,304,1825/6,2035,BASE,0.04566210045662100456621004567,0.03652968036529680365296803654,0.007516523842288526094118138211,0.005411897166447738787765059512
16.43835616438356164383561766,9.156326950202012957517511783,0.4120347127590905830882880302,25.18264840182648401826484141,0.2283105022831050228310502283,0.1826484018264840182648401826,24.95433789954337899543379118,0E-28,0E-28,1825/6,305,2035,BASE,0.2283105022831050228310502283,0.1826484018264840182648401826,0.05723400262713454681929067648,0.04120848189153687370988928707
24.95433789954337899543379118,0,0.000,24.95433789954337899543379118,0.2739726027397260273972602740,0.2191780821917808219178082192,24.68036529680365296803653091,0E-28,0E-28,305,306,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06799274410458497529242509875,0.04895477575530118221054607110
24.68036529680365296803653091,0,0.000,24.68036529680365296803653091,0.2739726027397260273972602740,0.2191780821917808219178082192,24.40639269406392694063927064,0E-28,0E-28,306,307,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06724213423406517795709013913,0.04841433664852692812910490017
24.40639269406392694063927064,0,0.000,24.40639269406392694063927064,0.2739726027397260273972602740,0.2191780821917808219178082192,24.13242009132420091324201037,0E-28,0E-28,307,308,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06649152436354538062175517946,0.04787389754175267404766372921
24.13242009132420091324201037,0,0.000,24.13242009132420091324201037,0.2739726027397260273972602740,0.2191780821917808219178082192,23.85844748858447488584475010,0E-28,0E-28,308,309,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06574091449302558328642021984,0.04733345843497841996622255828
23.85844748858447488584475010,0,0.000,23.85844748858447488584475010,0.2739726027397260273972602740,0.2191780821917808219178082192,23.58447488584474885844748983,0E-28,0E-28,309,310,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06499030462250578595108526017,0.04679301932820416588478138732
23.58447488584474885844748983,0,0.000,23.58447488584474885844748983,0.2739726027397260273972602740,0.2191780821917808219178082192,23.31050228310502283105022956,0E-28,0E-28,310,311,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06423969475198598861575030055,0.04625258022142991180334021640
23.31050228310502283105022956,0,0.000,23.31050228310502283105022956,0.2739726027397260273972602740,0.2191780821917808219178082192,23.03652968036529680365296929,0E-28,0E-28,311,312,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06348908488146619128041534088,0.04571214111465565772189904543
23.03652968036529680365296929,0,0.000,23.03652968036529680365296929,0.2739726027397260273972602740,0.2191780821917808219178082192,22.76255707762557077625570902,0E-28,0E-28,312,313,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06273847501094639394508038127,0.04517170200788140364045787451
22.76255707762557077625570902,0,0.000,22.76255707762557077625570902,0.2739726027397260273972602740,0.2191780821917808219178082192,22.48858447488584474885844875,0E-28,0E-28,313,314,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06198786514042659660974542160,0.04463126290110714955901670355
22.48858447488584474885844875,0,0.000,22.48858447488584474885844875,0.2739726027397260273972602740,0.2191780821917808219178082192,22.21461187214611872146118848,0E-28,0E-28,314,315,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06123725526990679927441046198,0.04409082379433289547757553263
22.21461187214611872146118848,0,0.000,22.21461187214611872146118848,0.2739726027397260273972602740,0.2191780821917808219178082192,21.94063926940639269406392821,0E-28,0E-28,315,316,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06048664539938700193907550231,0.04355038468755864139613436166
21.94063926940639269406392821,0,0.000,21.94063926940639269406392821,0.2739726027397260273972602740,0.2191780821917808219178082192,21.66666666666666666666666794,0E-28,0E-28,316,317,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05973603552886720460374054269,0.04300994558078438731469319074
21.66666666666666666666666794,0,0.000,21.66666666666666666666666794,0.2739726027397260273972602740,0.2191780821917808219178082192,21.39269406392694063926940767,0E-28,0E-28,317,318,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05898542565834740726840558302,0.04246950647401013323325201977
21.39269406392694063926940767,0,0.000,21.39269406392694063926940767,0.2739726027397260273972602740,0.2191780821917808219178082192,21.11872146118721461187214740,0E-28,0E-28,318,319,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05823481578782760993307062340,0.04192906736723587915181084885
21.11872146118721461187214740,0,0.000,21.11872146118721461187214740,0.2739726027397260273972602740,0.2191780821917808219178082192,20.84474885844748858447488713,0E-28,0E-28,319,320,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05748420591730781259773566373,0.04138862826046162507036967789
20.84474885844748858447488713,0,0.000,20.84474885844748858447488713,0.2739726027397260273972602740,0.2191780821917808219178082192,20.57077625570776255707762686,0E-28,0E-28,320,321,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05673359604678801526240070412,0.04084818915368737098892850697
20.57077625570776255707762686,0,0.000,20.57077625570776255707762686,0.2739726027397260273972602740,0.2191780821917808219178082192,20.29680365296803652968036659,0E-28,0E-28,321,322,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05598298617626821792706574444,0.04030775004691311690748733600
20.29680365296803652968036659,0,0.000,20.29680365296803652968036659,0.2739726027397260273972602740,0.2191780821917808219178082192,20.02283105022831050228310632,0E-28,0E-28,322,323,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05523237630574842059173078483,0.03976731094013886282604616508
20.02283105022831050228310632,0,0.000,20.02283105022831050228310632,0.2739726027397260273972602740,0.2191780821917808219178082192,19.74885844748858447488584605,0E-28,0E-28,323,324,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05448176643522862325639582516,0.03922687183336460874460499412
19.74885844748858447488584605,0,0.000,19.74885844748858447488584605,0.2739726027397260273972602740,0.2191780821917808219178082192,19.47488584474885844748858578,0E-28,0E-28,324,325,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05373115656470882592106086554,0.03868643272659035466316382319
19.47488584474885844748858578,0,0.000,19.47488584474885844748858578,0.2739726027397260273972602740,0.2191780821917808219178082192,19.20091324200913242009132551,0E-28,0E-28,325,326,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05298054669418902858572590587,0.03814599361981610058172265223
19.20091324200913242009132551,0,0.000,19.20091324200913242009132551,0.2739726027397260273972602740,0.2191780821917808219178082192,18.92694063926940639269406524,0E-28,0E-28,326,327,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05222993682366923125039094625,0.03760555451304184650028148130
18.92694063926940639269406524,0,0.000,18.92694063926940639269406524,0.2739726027397260273972602740,0.2191780821917808219178082192,18.65296803652968036529680497,0E-28,0E-28,327,328,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05147932695314943391505598658,0.03706511540626759241884031034
18.65296803652968036529680497,0,0.000,18.65296803652968036529680497,0.2739726027397260273972602740,0.2191780821917808219178082192,18.37899543378995433789954470,0E-28,0E-28,328,329,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05072871708262963657972102696,0.03652467629949333833739913941
18.37899543378995433789954470,0,0.000,18.37899543378995433789954470,0.2739726027397260273972602740,0.2191780821917808219178082192,18.10502283105022831050228443,0E-28,0E-28,329,330,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04997810721210983924438606729,0.03598423719271908425595796845
18.10502283105022831050228443,0,0.000,18.10502283105022831050228443,0.2739726027397260273972602740,0.2191780821917808219178082192,17.83105022831050228310502416,0E-28,0E-28,330,331,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04922749734159004190905110768,0.03544379808594483017451679753
17.83105022831050228310502416,0,0.000,17.83105022831050228310502416,0.2739726027397260273972602740,0.2191780821917808219178082192,17.55707762557077625570776389,0E-28,0E-28,331,332,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04847688747107024457371614800,0.03490335897917057609307562656
17.55707762557077625570776389,0,0.000,17.55707762557077625570776389,0.2739726027397260273972602740,0.2191780821917808219178082192,17.28310502283105022831050362,0E-28,0E-28,332,333,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04772627760055044723838118839,0.03436291987239632201163445564
17.28310502283105022831050362,0,0.000,17.28310502283105022831050362,0.2739726027397260273972602740,0.2191780821917808219178082192,17.00913242009132420091324335,0E-28,0E-28,333,334,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04697566773003064990304622872,0.03382248076562206793019328468
17.00913242009132420091324335,0,0.000,17.00913242009132420091324335,0.1598173515981735159817351598,0.1278538812785388127853881278,16.84931506849315068493150819,0E-28,0E-28,334,4015/12,2035,BASE,0.1598173515981735159817351598,0.1278538812785388127853881278,0.02705583703425700047955630831,0.01948020266466504034528054198
16.84931506849315068493150819,9.1563269502020129575175118,0.4120347127590905830882880310,25.59360730593607305936073196,0.1141552511415525114155251142,0.09132420091324200913242009136,25.47945205479452054794520685,0E-28,0E-29,4015/12,335,2035,BASE,0.1141552511415525114155251142,0.09132420091324200913242009136,0.02915128958945810137403307010,0.02098892850440983298930381047
25.47945205479452054794520685,0,0.000,25.47945205479452054794520685,0.2739726027397260273972602740,0.2191780821917808219178082192,25.20547945205479452054794658,0E-28,0E-28,335,336,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06943141302308125351848377184,0.04999061737661850253330831572
25.20547945205479452054794658,0,0.000,25.20547945205479452054794658,0.2739726027397260273972602740,0.2191780821917808219178082192,24.93150684931506849315068631,0E-28,0E-28,336,337,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06868080315256145618314881217,0.04945017826984424845186714476
24.93150684931506849315068631,0,0.000,24.93150684931506849315068631,0.2739726027397260273972602740,0.2191780821917808219178082192,24.65753424657534246575342604,0E-28,0E-28,337,338,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06793019328204165884781385255,0.04890973916306999437042597384
24.65753424657534246575342604,0,0.000,24.65753424657534246575342604,0.2739726027397260273972602740,0.2191780821917808219178082192,24.38356164383561643835616577,0E-28,0E-28,338,339,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06717958341152186151247889288,0.04836930005629574028898480287
24.38356164383561643835616577,0,0.000,24.38356164383561643835616577,0.2739726027397260273972602740,0.2191780821917808219178082192,24.10958904109589041095890550,0E-28,0E-28,339,340,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06642897354100206417714393327,0.04782886094952148620754363195
24.10958904109589041095890550,0,0.000,24.10958904109589041095890550,0.2739726027397260273972602740,0.2191780821917808219178082192,23.83561643835616438356164523,0E-28,0E-28,340,341,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06567836367048226684180897360,0.04728842184274723212610246099
23.83561643835616438356164523,0,0.000,23.83561643835616438356164523,0.2739726027397260273972602740,0.2191780821917808219178082192,23.56164383561643835616438496,0E-28,0E-28,341,342,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06492775379996246950647401398,0.04674798273597297804466129007
23.56164383561643835616438496,0,0.000,23.56164383561643835616438496,0.2739726027397260273972602740,0.2191780821917808219178082192,23.28767123287671232876712469,0E-28,0E-28,342,343,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06417714392944267217113905431,0.04620754362919872396322011910
23.28767123287671232876712469,0,0.000,23.28767123287671232876712469,0.2739726027397260273972602740,0.2191780821917808219178082192,23.01369863013698630136986442,0E-28,0E-28,343,344,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06342653405892287483580409469,0.04566710452242446988177894818
23.01369863013698630136986442,0,0.000,23.01369863013698630136986442,0.2739726027397260273972602740,0.2191780821917808219178082192,22.73972602739726027397260415,0E-28,0E-28,344,345,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06267592418840307750046913502,0.04512666541565021580033777721
22.73972602739726027397260415,0,0.000,22.73972602739726027397260415,0.2739726027397260273972602740,0.2191780821917808219178082192,22.46575342465753424657534388,0E-28,0E-28,345,346,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06192531431788328016513417540,0.04458622630887596171889660629
22.46575342465753424657534388,0,0.000,22.46575342465753424657534388,0.2739726027397260273972602740,0.2191780821917808219178082192,22.19178082191780821917808361,0E-28,0E-28,346,347,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06117470444736348282979921573,0.04404578720210170763745543533
22.19178082191780821917808361,0,0.000,22.19178082191780821917808361,0.2739726027397260273972602740,0.2191780821917808219178082192,21.91780821917808219178082334,0E-28,0E-28,347,348,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.06042409457684368549446425612,0.04350534809532745355601426441
21.91780821917808219178082334,0,0.000,21.91780821917808219178082334,0.2739726027397260273972602740,0.2191780821917808219178082192,21.64383561643835616438356307,0E-28,0E-28,348,349,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05967348470632388815912929644,0.04296490898855319947457309344
21.64383561643835616438356307,0,0.000,21.64383561643835616438356307,0.2739726027397260273972602740,0.2191780821917808219178082192,21.36986301369863013698630280,0E-28,0E-28,349,350,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05892287483580409082379433683,0.04242446988177894539313192252
21.36986301369863013698630280,0,0.000,21.36986301369863013698630280,0.2739726027397260273972602740,0.2191780821917808219178082192,21.09589041095890410958904253,0E-28,0E-28,350,351,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05817226496528429348845937716,0.04188403077500469131169075156
21.09589041095890410958904253,0,0.000,21.09589041095890410958904253,0.2739726027397260273972602740,0.2191780821917808219178082192,20.82191780821917808219178226,0E-28,0E-28,351,352,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05742165509476449615312441754,0.04134359166823043723024958063
20.82191780821917808219178226,0,0.000,20.82191780821917808219178226,0.2739726027397260273972602740,0.2191780821917808219178082192,20.54794520547945205479452199,0E-28,0E-28,352,353,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05667104522424469881778945787,0.04080315256145618314880840967
20.54794520547945205479452199,0,0.000,20.54794520547945205479452199,0.2739726027397260273972602740,0.2191780821917808219178082192,20.27397260273972602739726172,0E-28,0E-28,353,354,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05592043535372490148245449825,0.04026271345468192906736723874
20.27397260273972602739726172,0,0.000,20.27397260273972602739726172,0.2739726027397260273972602740,0.2191780821917808219178082192,20.00000000000000000000000145,0E-28,0E-28,354,355,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05516982548320510414711953858,0.03972227434790767498592606778
20.00000000000000000000000145,0,0.000,20.00000000000000000000000145,0.2739726027397260273972602740,0.2191780821917808219178082192,19.72602739726027397260274118,0E-28,0E-28,355,356,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05441921561268530681178457896,0.03918183524113342090448489685
19.72602739726027397260274118,0,0.000,19.72602739726027397260274118,0.2739726027397260273972602740,0.2191780821917808219178082192,19.45205479452054794520548091,0E-28,0E-28,356,357,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05366860574216550947644961929,0.03864139613435916682304372589
19.45205479452054794520548091,0,0.000,19.45205479452054794520548091,0.2739726027397260273972602740,0.2191780821917808219178082192,19.17808219178082191780822064,0E-28,0E-28,357,358,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05291799587164571214111465968,0.03810095702758491274160255497
19.17808219178082191780822064,0,0.000,19.17808219178082191780822064,0.2739726027397260273972602740,0.2191780821917808219178082192,18.90410958904109589041096037,0E-28,0E-28,358,359,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05216738600112591480577970001,0.03756051792081065866016138401
18.90410958904109589041096037,0,0.000,18.90410958904109589041096037,0.2739726027397260273972602740,0.2191780821917808219178082192,18.63013698630136986301370010,0E-28,0E-28,359,360,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05141677613060611747044474039,0.03702007881403640457872021308
18.63013698630136986301370010,0,0.000,18.63013698630136986301370010,0.2739726027397260273972602740,0.2191780821917808219178082192,18.35616438356164383561643983,0E-28,0E-28,360,361,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.05066616626008632013510978072,0.03647963970726215049727904212
18.35616438356164383561643983,0,0.000,18.35616438356164383561643983,0.2739726027397260273972602740,0.2191780821917808219178082192,18.08219178082191780821917956,0E-28,0E-28,361,362,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04991555638956652279977482110,0.03593920060048789641583787119
18.08219178082191780821917956,0,0.000,18.08219178082191780821917956,0.2739726027397260273972602740,0.2191780821917808219178082192,17.80821917808219178082191929,0E-28,0E-28,362,363,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04916494651904672546443986143,0.03539876149371364233439670023
17.80821917808219178082191929,0,0.000,17.80821917808219178082191929,0.2739726027397260273972602740,0.2191780821917808219178082192,17.53424657534246575342465902,0E-28,0E-28,363,364,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04841433664852692812910490181,0.03485832238693938825295552930
17.53424657534246575342465902,0,0.000,17.53424657534246575342465902,0.2739726027397260273972602740,0.2191780821917808219178082192,17.26027397260273972602739875,0E-28,0E-28,364,365,2035,BASE,0.2739726027397260273972602740,0.2191780821917808219178082192,0.04766372677800713079376994214,0.03431788328016513417151435834
17.26027397260273972602739875,12.53768944601508282865314428,0.5641960250706787272893914926,29.23376739354714382739115154,0.3835616438356164383561643836,0.2876712328767123287671232877,28.85020574971152738903498716,0E-28,0E-28,365,366,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07956708649761461810469334069,0.05728830227828252503537920530
28.85020574971152738903498716,0,0.000,28.85020574971152738903498716,0.3835616438356164383561643836,0.2876712328767123287671232877,28.46664410587591095067882278,0E-28,0E-28,366,367,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07851623267888690183522439719,0.05653168752879856932136156598
28.46664410587591095067882278,0,0.000,28.46664410587591095067882278,0.3835616438356164383561643836,0.2876712328767123287671232877,28.08308246204029451232265840,0E-28,0E-28,367,368,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07746537886015918556575545368,0.05577507277931461360734392665
28.08308246204029451232265840,0,0.000,28.08308246204029451232265840,0.3835616438356164383561643836,0.2876712328767123287671232877,27.69952081820467807396649402,0E-28,0E-28,368,369,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07641452504143146929628651017,0.05501845802983065789332628732
27.69952081820467807396649402,0,0.000,27.69952081820467807396649402,0.3835616438356164383561643836,0.2876712328767123287671232877,27.31595917436906163561032964,0E-28,0E-28,369,370,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07536367122270375302681756667,0.05426184328034670217930864800
27.31595917436906163561032964,0,0.000,27.31595917436906163561032964,0.3835616438356164383561643836,0.2876712328767123287671232877,26.93239753053344519725416526,0E-28,0E-28,370,371,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07431281740397603675734862316,0.05350522853086274646529100868
26.93239753053344519725416526,0,0.000,26.93239753053344519725416526,0.3835616438356164383561643836,0.2876712328767123287671232877,26.54883588669782875889800088,0E-28,0E-28,371,372,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07326196358524832048787967965,0.05274861378137879075127336935
26.54883588669782875889800088,0,0.000,26.54883588669782875889800088,0.3835616438356164383561643836,0.2876712328767123287671232877,26.16527424286221232054183650,0E-28,0E-28,372,373,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07221110976652060421841073614,0.05199199903189483503725573002
26.16527424286221232054183650,0,0.000,26.16527424286221232054183650,0.3835616438356164383561643836,0.2876712328767123287671232877,25.78171259902659588218567212,0E-28,0E-28,373,374,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07116025594779288794894179264,0.05123538428241087932323809070
25.78171259902659588218567212,0,0.000,25.78171259902659588218567212,0.3835616438356164383561643836,0.2876712328767123287671232877,25.39815095519097944382950774,0E-28,0E-28,374,375,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.07010940212906517167947284913,0.05047876953292692360922045137
25.39815095519097944382950774,0,0.000,25.39815095519097944382950774,0.3835616438356164383561643836,0.2876712328767123287671232877,25.01458931135536300547334336,0E-28,0E-28,375,376,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06905854831033745541000390562,0.04972215478344296789520281205
25.01458931135536300547334336,0,0.000,25.01458931135536300547334336,0.3835616438356164383561643836,0.2876712328767123287671232877,24.63102766751974656711717898,0E-28,0E-28,376,377,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06800769449160973914053496212,0.04896554003395901218118517273
24.63102766751974656711717898,0,0.000,24.63102766751974656711717898,0.3835616438356164383561643836,0.2876712328767123287671232877,24.24746602368413012876101460,0E-28,0E-28,377,378,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06695684067288202287106601861,0.04820892528447505646716753340
24.24746602368413012876101460,0,0.000,24.24746602368413012876101460,0.3835616438356164383561643836,0.2876712328767123287671232877,23.86390437984851369040485022,0E-28,0E-28,378,379,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06590598685415430660159707510,0.04745231053499110075314989407
23.86390437984851369040485022,0,0.000,23.86390437984851369040485022,0.3835616438356164383561643836,0.2876712328767123287671232877,23.48034273601289725204868584,0E-28,0E-28,379,380,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06485513303542659033212813160,0.04669569578550714503913225475
23.48034273601289725204868584,0,0.000,23.48034273601289725204868584,0.3835616438356164383561643836,0.2876712328767123287671232877,23.09678109217728081369252146,0E-28,0E-28,380,381,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06380427921669887406265918809,0.04593908103602318932511461542
23.09678109217728081369252146,0,0.000,23.09678109217728081369252146,0.3835616438356164383561643836,0.2876712328767123287671232877,22.71321944834166437533635708,0E-28,0E-28,381,382,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06275342539797115779319024458,0.04518246628653923361109697610
22.71321944834166437533635708,0,0.000,22.71321944834166437533635708,0.3835616438356164383561643836,0.2876712328767123287671232877,22.32965780450604793698019270,0E-28,0E-28,382,383,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06170257157924344152372130107,0.04442585153705527789707933677
22.32965780450604793698019270,0,0.000,22.32965780450604793698019270,0.3835616438356164383561643836,0.2876712328767123287671232877,21.94609616067043149862402832,0E-28,0E-28,383,384,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.06065171776051572525425235757,0.04366923678757132218306169745
21.94609616067043149862402832,0,0.000,21.94609616067043149862402832,0.3835616438356164383561643836,0.2876712328767123287671232877,21.56253451683481506026786394,0E-28,0E-28,384,385,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05960086394178800898478341406,0.04291262203808736646904405812
21.56253451683481506026786394,0,0.000,21.56253451683481506026786394,0.3835616438356164383561643836,0.2876712328767123287671232877,21.17897287299919862191169956,0E-28,0E-28,385,386,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05855001012306029271531447055,0.04215600728860341075502641880
21.17897287299919862191169956,0,0.000,21.17897287299919862191169956,0.3835616438356164383561643836,0.2876712328767123287671232877,20.79541122916358218355553518,0E-28,0E-28,386,387,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05749915630433257644584552705,0.04139939253911945504100877948
20.79541122916358218355553518,0,0.000,20.79541122916358218355553518,0.3835616438356164383561643836,0.2876712328767123287671232877,20.41184958532796574519937080,0E-28,0E-28,387,388,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05644830248560486017637658354,0.04064277778963549932699114015
20.41184958532796574519937080,0,0.000,20.41184958532796574519937080,0.3835616438356164383561643836,0.2876712328767123287671232877,20.02828794149234930684320642,0E-28,0E-28,388,389,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05539744866687714390690764003,0.03988616304015154361297350082
20.02828794149234930684320642,0,0.000,20.02828794149234930684320642,0.3835616438356164383561643836,0.2876712328767123287671232877,19.64472629765673286848704204,0E-28,0E-28,389,390,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05434659484814942763743869653,0.03912954829066758789895586150
19.64472629765673286848704204,0,0.000,19.64472629765673286848704204,0.3835616438356164383561643836,0.2876712328767123287671232877,19.26116465382111643013087766,0E-28,0E-28,390,391,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05329574102942171136796975302,0.03837293354118363218493822217
19.26116465382111643013087766,0,0.000,19.26116465382111643013087766,0.3835616438356164383561643836,0.2876712328767123287671232877,18.87760300998549999177471328,0E-28,0E-28,391,392,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05224488721069399509850080951,0.03761631879169967647092058285
18.87760300998549999177471328,0,0.000,18.87760300998549999177471328,0.3835616438356164383561643836,0.2876712328767123287671232877,18.49404136614988355341854890,0E-28,0E-28,392,393,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05119403339196627882903186601,0.03685970404221572075690294353
18.49404136614988355341854890,0,0.000,18.49404136614988355341854890,0.3835616438356164383561643836,0.2876712328767123287671232877,18.11047972231426711506238452,0E-28,0E-28,393,394,2036,BASE,0.3835616438356164383561643836,0.2876712328767123287671232877,0.05014317957323856255956292250,0.03610308929273176504288530420
